,R,CoreCPI,IP,Consumption,Unemp,Credit,Spread,IV_GK,IV_MAR
201505,0.24,0.14,460.916220725763,938.0884513147,5.6035166285022,755.249972031392,2.12,NaN,NaN
201506,0.28,0.16,460.517018598809,938.193796540716,5.25079268059747,756.145972174315,2.24,NaN,NaN
201507,0.30,0.21,461.313835563727,938.577157806538,5.20201022949483,756.636277326734,2.37,NaN,NaN
201508,0.38,0.10,461.015772749913,938.83442878256,5.0848751686051,757.383440281697,2.49,NaN,NaN
201509,0.37,0.21,460.716818865076,938.959055024565,5.044885250713,758.006689895394,2.70,NaN,NaN
201510,0.26,0.19,460.517018598809,939.021727637432,5.0404983234394,758.761963208516,2.47,NaN,NaN
201511,0.48,0.19,460.316818331742,939.244523862786,5.08055860741889,759.592006801778,2.53,NaN,NaN
201512,0.65,0.13,460.015764416455,939.610599117269,5.00332204891322,759.941635583678,2.75,NaN,NaN
201601,0.54,0.17,460.416968565451,939.713524190269,4.81867576446803,760.498411822833,3.14,NaN,NaN
201602,0.53,0.23,460.015764416455,940.37090177002,4.85501765002521,761.452426011612,3.15,NaN,NaN
201603,0.66,0.16,460.015764416455,939.983613251814,5.00128785832302,761.926287087401,2.73,NaN,NaN
201604,0.56,0.26,459.814557105113,940.285150492926,5.0690896751937,762.607300668403,2.45,NaN,NaN
201605,0.59,0.24,459.713801429083,940.441755978099,4.81912535268037,763.337933017484,2.42,NaN,NaN
201606,0.55,0.16,460.015764416455,940.862549695368,4.87145130750407,763.479651118964,2.52,NaN,NaN
201607,0.51,0.12,460.015764416455,940.969929835444,4.79980401271405,763.828976225588,2.33,NaN,NaN
201608,0.57,0.24,459.713801429083,941.050184689847,4.87835449543124,763.520243183773,2.13,NaN,NaN
201609,0.59,0.17,459.915211366253,941.322407148301,4.97952590255081,764.441203926759,2.12,NaN,NaN
201610,0.66,0.12,460.015764416455,941.26851199756,4.89395695623571,765.188545579215,1.92,NaN,NaN
201611,0.74,0.14,459.915211366253,941.429294889643,4.735245069151,765.338579554913,1.83,NaN,NaN
201612,0.87,0.18,460.015764416455,942.093349511193,4.71010408447,765.08823918471,1.69,NaN,NaN
201701,0.83,0.22,460.116216459055,942.162994164328,4.67861170279414,765.0216296095,1.65,NaN,NaN
201702,0.82,0.21,460.015764416455,942.149231043801,4.61594279959214,765.0216296095,1.60,NaN,NaN
201703,1.01,-0.02,459.713801429083,942.592744488475,4.41684307811437,764.243779957092,1.64,NaN,NaN
201704,1.04,0.11,460.816569496789,942.562915521101,4.42109202033116,764.268719048287,1.62,NaN,NaN
201705,1.12,0.08,460.616968632117,942.618535340925,4.37314141489867,764.485235706929,1.59,NaN,NaN
201706,1.20,0.13,460.716818865076,942.922687490427,4.29047642828606,764.560332151987,1.57,NaN,NaN
201707,1.22,0.09,460.316818331742,943.073615162117,4.29509790479989,764.727064546961,1.51,NaN,NaN
201708,1.23,0.22,460.116216459055,943.14498559774,4.41009801601634,765.109639986133,1.63,NaN,NaN
201709,1.28,0.11,460.116216459055,943.668678863677,4.25344421000372,765.997293311907,1.51,NaN,NaN
201710,1.40,0.28,461.214579972452,943.744407154203,4.17942847875041,766.421522975384,1.44,NaN,NaN
201711,1.56,0.11,461.313835563727,944.296681817972,4.21848435972325,766.062314351802,1.45,NaN,NaN
201712,1.70,0.21,461.015772749913,945.105661514722,4.13118634565671,766.003891576566,1.41,NaN,NaN
201801,1.80,0.34,460.616968632117,944.891623032001,4.03258883627279,766.203518754482,1.28,NaN,NaN
201802,1.96,0.20,461.611012602643,944.938876801368,4.0679202363733,766.270286044753,1.38,NaN,NaN
201803,2.06,0.22,461.512051684126,945.287077789057,4.00282028128595,766.735945173666,1.54,NaN,NaN
201804,2.15,0.14,462.202730305451,945.50418718535,3.9926810120479,767.664980148026,1.45,NaN,NaN
201805,2.27,0.20,461.313835563727,945.806726161787,3.82828332756661,767.981067777192,1.53,NaN,NaN
201806,2.33,0.10,462.005879848184,945.979863420179,3.97447752912891,768.794216946366,1.62,NaN,NaN
201807,2.39,0.12,462.005879848184,946.26076794568,3.81604154218589,769.400566030424,1.48,NaN,NaN
201808,2.45,0.07,462.301010411642,946.533136672951,3.80799208214772,769.625354760056,1.52,NaN,NaN
201809,2.56,0.18,462.399194022868,946.399760929112,3.74675328681511,770.37252579175,1.43,NaN,NaN
201810,2.65,0.21,461.907309115708,946.821766193576,3.81975621456071,771.507899960436,1.58,NaN,NaN
201811,2.70,0.20,461.611012602643,947.235072767151,3.75531209314894,772.560814493716,1.79,NaN,NaN
201812,2.66,0.24,461.907309115708,946.442429499703,3.91468450914795,773.803050146224,2.08,NaN,NaN
201901,2.58,0.24,461.015772749913,946.728226964059,3.9510824210888,774.50071325108,1.83,NaN,NaN
201902,2.55,0.15,460.517018598809,946.742920734313,3.75100445949345,774.741979366037,1.65,NaN,NaN
201903,2.49,0.18,460.216567696779,947.31583796405,3.79410446982576,775.058029395097,1.68,NaN,NaN
201904,2.42,0.17,459.612944133594,947.281232295297,3.63543550192504,774.674155075862,1.58,NaN,NaN
201905,2.34,0.13,459.713801429083,947.558509930903,3.65024945316916,774.874039874113,1.82,NaN,NaN
201906,2.00,0.21,460.116216459055,947.866376857076,3.62353056606551,775.107093519447,1.69,NaN,NaN
201907,1.96,0.17,459.410923862867,948.220551368013,3.67387622070163,775.415130426685,1.63,NaN,NaN
201908,1.77,0.25,460.116216459055,948.453438819725,3.65222913600752,776.220039392862,1.81,NaN,NaN
201909,1.80,0.17,459.410923862867,948.552973446615,3.51968892654059,776.528065952478,1.73,NaN,NaN
201910,1.61,0.19,458.496747867057,948.653926436148,3.62277415588207,776.519581381665,1.71,NaN,NaN
201911,1.57,0.21,459.410923862867,949.021958111494,3.59215571882615,776.377782550883,1.64,NaN,NaN
201912,1.55,0.17,459.511985013459,949.29596500855,3.56396930250631,775.826084631497,1.48,NaN,NaN
